year,month,state,customers,price,revenue,sales,month_name,avg_temp,precipitation,snowfall,total_population
2001,1,Delaware,,6.11,65.22867,1067.79872,January,33.11244781783681,2.570018975332068,8.115749525616698,521790.0
2001,1,Florida,,7.43,1365.74672,18376.60789,January,57.33969292962627,0.7261990689243192,0.0,30035743.0
2001,1,Pennsylvania,,7.68,976.21567,12706.26892,January,28.467396640642164,1.609731619896844,75.75528630961568,14801106.0
2001,2,Massachusetts,,10.93,458.52448,4195.08441,February,29.356828571428572,2.6102607709750565,17.747720364741642,7923201.0
2001,2,Michigan,,6.91,547.81756,7930.55347,February,25.82914158305463,2.3052788819875776,96.64459084604717,10383442.0
2001,2,Minnesota,,5.83,280.06642,4806.27492,February,8.598578296703298,1.0532738095238094,322.25565505922646,7299381.0
2001,2,Alabama,,5.31,321.06715,6041.02574,February,51.763335949764524,3.63233202934226,0.0,4447224.0
2001,2,Alaska,,9.92,48.19988,486.09655,February,21.937853206168832,2.1870622323003275,251.1656229615134,756963.0
2001,2,Arizona,,6.48,286.06639,4416.00228,February,50.52585405590808,0.6522619047619048,0.0,9591733.0
2001,2,Arkansas,,5.6,182.31163,3256.8653,February,45.94375476190476,6.599698412698412,0.0,2711092.0
2001,2,California,,9.63,1762.30306,18305.55916,February,49.356545800248384,3.9196450711682527,1.197142857142857,57484352.0
2001,2,Colorado,,5.79,197.57204,3410.23549,February,29.622473214285716,0.4730840280409245,26.596005346005345,7514399.0
2001,2,Connecticut,,9.06,220.9128,2438.15362,February,30.895,2.01957671957672,24.21085164835165,4215584.0
2001,2,Delaware,,5.38,56.96008,1059.00703,February,37.34214285714286,2.5132352941176466,7.57563025210084,521790.0
2001,2,Mississippi,,5.84,196.50181,3366.08077,February,53.06748004626952,3.480035456534312,0.0,2031562.0
2001,2,Missouri,,5.35,320.07028,5980.7014,February,34.8058329800763,3.375933441558441,3.2123693379790943,7578721.0
2001,2,Montana,,7.16,72.11128,1007.80023,February,16.35017469879518,0.3727484049175226,109.41998191681738,816411.0
2001,2,Nebraska,,4.95,99.06459,2002.3435,February,21.499127686472818,1.0934569421638387,93.69508519003932,1910291.0
2001,2,Nevada,,6.42,120.87018,1883.84015,February,34.98645776098901,0.8705357142857142,0.0,4768938.0
2001,2,New Hampshire,,11.31,95.38845,843.22505,February,22.919642857142858,2.4576530612244896,425.6198979591837,800165.0
2001,2,New Jersey,,8.77,497.23379,5669.27019,February,36.11693911792905,1.9156281743466617,19.80594549958712,5963932.0
2001,2,New Mexico,,6.99,102.61477,1467.42359,February,41.6898623853211,0.2396235521235521,0.0,2057309.0
2001,2,New York,,11.17,1342.68513,12017.39501,February,31.37667166576593,1.6337150063051704,27.175099625649075,36852425.0
2001,2,North Carolina,,6.56,625.07312,9524.66093,February,47.895635633575466,2.1263339070567984,0.2221037668798863,9224643.0
2001,2,North Dakota,,5.28,48.38309,917.16253,February,10.501705756929638,0.4391836734693877,221.74579831932772,752480.0
2001,2,Ohio,,6.36,841.805,13229.09975,February,34.02386058620979,1.5321893399442208,4.321342096160499,13542241.0
2001,2,Oklahoma,,5.83,211.36005,3625.49366,February,41.326211428571426,2.222470238095238,0.0,3802818.0
2001,2,Oregon,,5.02,223.73423,4459.20011,February,39.28177529367184,1.1796722113502935,6.060041407867495,5183219.0
2001,2,Pennsylvania,,7.46,884.13154,11844.50765,February,33.82385826242723,1.5400333914053426,24.88414217361586,14801106.0
2001,2,Rhode Island,,11.34,66.7149,588.40231,February,32.07071428571429,1.782142857142857,9.964285714285714,1740011.0
2001,2,South Carolina,,5.76,354.46572,6151.32286,February,50.41488358791467,1.9799651567944248,0.0,4757738.0
2001,2,South Dakota,,6.1,45.5678,746.73423,February,9.851070371935755,0.5304858749055178,350.40299227799227,726713.0
2001,2,Tennessee,,5.51,459.74779,8344.77047,February,45.37520276497696,4.701018950899941,0.0,6315749.0
2001,2,Texas,,6.91,1670.53639,24170.79092,February,55.80004211247265,2.357480573819486,0.1590136054421768,34327175.0
2001,2,Utah,,5.26,95.11455,1807.57026,February,29.251508620689656,1.2064241071428572,17.43606701940035,5284284.0
2001,2,Vermont,,11.12,52.94699,476.13472,February,21.339553571428574,2.078174603174604,325.3300264550264,258375.0
2001,2,Virginia,,6.03,471.27668,7819.86857,February,40.677190837438424,1.8371111751152076,5.476580796252927,8331160.0
2001,2,Washington,,5.11,424.88935,8316.93582,February,37.55609451385117,1.36859410430839,89.22855827413838,10246427.0
2001,2,West Virginia,,4.99,120.21893,2411.13253,February,38.57276622097115,1.913869047619048,2.6104615384615384,1119895.0
2001,2,Wisconsin,,5.98,312.62219,5229.47437,February,17.890489271850875,1.979939557298048,185.82971763336,5757080.0
2001,2,Wyoming,,4.36,49.14779,1127.51736,February,19.71126245847176,0.4267113095238095,42.877747252747255,474607.0
2001,2,Florida,,7.48,1142.11912,15263.2687,February,68.85055265901981,0.5509605911330049,0.0,30035743.0
2001,2,Georgia,,6.2,552.6411,8917.24627,February,52.447048992674,2.107732922941256,0.0,10810576.0
2001,2,Hawaii,,14.42,104.26144,723.2767,February,72.78439181508148,4.137444196428572,0.0,1439162.0
2001,2,Idaho,,4.5,78.48276,1742.99136,February,26.68168705357143,0.5817857142857144,45.85064935064936,1798693.0
2001,2,Illinois,,6.17,720.75564,11675.16176,February,28.304282731881898,2.697330447330447,16.725627413127413,17835455.0
2001,2,Indiana,,5.08,407.72353,8026.88032,February,33.94127329192546,2.4756551141166527,1.415891800507185,6306577.0
2001,2,Iowa,,5.8,180.05191,3103.53493,February,19.127044005102043,1.646652327597706,133.21175824175825,3305247.0
2001,2,Kansas,,5.93,155.57558,2624.16326,February,30.512358604161797,2.7266183035714286,9.675281954887218,2606601.0
2001,2,Kentucky,,4.25,267.32728,6297.32889,February,40.623245958934035,2.870201465201465,0.0197316495659037,3113646.0
2001,2,Louisiana,,7.92,459.31206,5800.99983,February,56.82833303756286,2.53712917775806,0.0,4701219.0
2001,2,Maine,,11.05,111.40775,1008.54079,February,21.92573945409429,2.430735930735931,465.6084656084656,586684.0
2001,2,Maryland,,6.07,300.66218,4954.31404,February,39.790969387755105,1.9330492424242425,4.619453463203463,7130579.0
2001,3,Colorado,,5.66,199.05662,3519.88616,March,39.55912903225806,0.7374078193877971,8.641243393931566,7514399.0
2001,3,Connecticut,,9.38,241.76304,2577.05373,March,35.79440860215054,5.441218637992832,34.41935483870968,4215584.0
2001,3,Delaware,,6.31,60.90191,965.76469,March,40.70045540796964,4.749146110056926,0.0,521790.0
2001,3,Florida,,7.51,1080.46756,14382.78158,March,67.84312288593165,4.871348254513995,0.0,30035743.0
2001,3,Georgia,,6.1,540.37898,8861.91977,March,52.322345878136204,6.916782139356064,0.0,10810576.0
2001,3,Hawaii,,14.23,113.73662,799.10958,March,73.16133481646273,2.4338844086021507,0.0,1439162.0
2001,3,Louisiana,,8.47,458.14973,5408.22202,March,56.121536831017316,6.7138125637642005,0.0,4701219.0
2001,3,Maine,,10.78,108.81572,1009.24338,March,28.921069637958297,5.016617790811339,483.1111111111111,586684.0
2001,3,Maryland,,5.92,317.71509,5366.98115,March,42.461485714285715,3.648435972629521,0.0,7130579.0
2001,3,Massachusetts,,11.15,501.36246,4494.76403,March,33.135537708565074,7.617336964111157,39.9160375200183,7923201.0
2001,3,Alabama,,5.87,345.77802,5894.61038,March,51.163050336760016,6.471810753376218,0.0,4447224.0
2001,3,Alaska,,10.91,48.43955,443.79575,March,23.5230735047043,2.0135615001311304,212.9705379196258,756963.0
2001,3,Arizona,,6.57,286.65051,4362.10349,March,59.2447478604345,0.6482258064516129,0.0,9591733.0
2001,3,Idaho,,4.39,73.63194,1675.38789,March,40.60518094758064,0.7294623655913978,5.542521994134898,1798693.0
2001,3,Illinois,,6.47,692.81066,10708.72933,March,36.24749814802344,1.1436950146627567,4.421625686141815,17835455.0
2001,3,Indiana,,5.23,410.06875,7847.24293,March,38.03416549789621,0.9744989501813324,2.5023859515174656,6306577.0
2001,3,Iowa,,5.82,177.8836,3056.67668,March,30.960460932356813,1.198068783068783,40.38432342057512,3305247.0
2001,3,Kansas,,6.12,163.93672,2677.16192,March,41.27260344151387,1.460477085918114,1.6353989813242784,2606601.0
2001,3,Kentucky,,4.03,276.51146,6861.18946,March,42.25983042320213,1.8152357320099255,0.1915879522366779,3113646.0
2001,3,Michigan,,6.98,591.1693,8468.3561,March,31.64476038407595,0.5596633941093969,75.49992054663913,10383442.0
2001,3,Minnesota,,5.69,274.59615,4829.95445,March,25.255834367245658,0.7970412985411959,284.19453071955854,7299381.0
2001,3,Arkansas,,5.73,173.61366,3031.50981,March,49.288581935483876,2.033797724793517,0.0,2711092.0
2001,3,California,,9.89,2111.17634,21351.40877,March,56.354318967921344,1.34628552777166,0.0,57484352.0
2001,3,Wisconsin,,5.93,317.8719,5364.42631,March,30.361077452104144,0.5438702299931758,68.72224339171426,5757080.0
2001,3,Wyoming,,4.34,47.80066,1101.55813,March,35.550018975332065,0.3255376344086022,7.579404466501241,474607.0
2001,3,Mississippi,,5.93,188.24877,3172.76842,March,52.12046926994907,6.37214733889422,0.4032258064516128,2031562.0
2001,3,Missouri,,5.47,309.50471,5657.21603,March,40.805142146070644,1.547163093673105,1.4774193548387098,7578721.0
2001,3,Montana,,6.64,65.86107,991.82704,March,34.97350602409639,0.4075510204081632,27.43186467348545,816411.0
2001,3,Nebraska,,5.08,96.59129,1902.61849,March,36.07594796297052,0.8648572487949574,16.076495490047222,1910291.0
2001,3,Nevada,,7.46,146.0327,1957.7433,March,46.47578903958944,0.2748387096774193,0.0,4768938.0
2001,3,New Hampshire,,11.53,100.92186,875.04431,March,29.106935483870966,4.792396313364056,491.46774193548384,800165.0
2001,3,New Jersey,,8.97,523.90183,5840.65561,March,39.65165620264126,4.70665492003253,3.154204736155137,5963932.0
2001,3,New Mexico,,6.91,101.54268,1468.64775,March,47.97248146112544,0.3453443766346992,0.0,2057309.0
2001,3,New York,,11.01,1298.68107,11790.13848,March,34.85592182605866,5.044218650816551,54.0315587026838,36852425.0
2001,3,North Carolina,,6.44,592.44248,9195.66857,March,49.00961088889528,4.5476745692447205,0.5095490290483069,9224643.0
2001,3,North Dakota,,5.22,44.20077,846.94603,March,28.171676456427537,0.1770967741935483,124.42884250474384,752480.0
2001,3,Ohio,,6.29,847.94726,13478.08025,March,36.492692772404844,1.365456814312038,10.38756541435601,13542241.0
2001,3,Oklahoma,,6.27,217.16149,3464.19955,March,46.9076199078341,0.7389784946236558,0.0,3802818.0
2001,3,Oregon,,5.15,219.5184,4261.74649,March,45.75780714203521,2.1261599646486964,0.0925136944613511,5183219.0
2001,3,Pennsylvania,,7.75,890.75261,11491.10293,March,36.000883087990985,3.175596643063205,10.674872665534805,14801106.0
2001,3,Rhode Island,,11.71,74.47426,635.92137,March,36.51741935483871,7.2,18.83870967741936,1740011.0
2001,3,South Carolina,,5.65,317.46005,5618.79838,March,51.818965306463554,5.029150275373722,0.0308028134853262,4757738.0
2001,3,South Dakota,,6.11,43.47168,712.01183,March,26.97859181141439,0.5585047728768926,196.90689149560117,726713.0
2001,3,Tennessee,,5.48,405.58197,7404.03308,March,45.85193090530697,2.922379598268461,0.7407407407407408,6315749.0
2001,3,Texas,,7.02,1574.66003,22424.411,March,56.197500331404285,3.274242585768961,0.7884775621949768,34327175.0
2001,3,Utah,,4.92,89.49908,1819.7074,March,43.37194466073415,0.9008448540706604,0.6120182308951724,5284284.0
2001,3,Vermont,,10.84,51.44284,474.67895,March,27.003064516129033,3.514516129032258,450.28766530713136,258375.0
2001,3,Virginia,,6.06,488.82662,8069.86409,March,42.66905917686318,3.514086888657648,0.110414649475955,8331160.0
2001,3,Washington,,5.37,394.96252,7354.8162,March,44.495016204516624,2.092772716079783,4.905390777224508,10246427.0
2001,3,West Virginia,,5.15,123.75481,2405.0742,March,37.64074388252777,2.393951612903225,12.149751861042182,1119895.0
2001,4,Washington,,5.4,364.18796,6746.81955,April,47.846497432134996,2.153568702290076,0.0938189845474613,10246427.0
2001,4,West Virginia,,5.0,112.42523,2249.49921,April,56.427747126436785,1.2894444444444444,1.508481262327416,1119895.0
2001,4,Wisconsin,,6.02,294.74725,4893.6931,April,48.756039517283,3.2185414794848755,1.683446712018141,5757080.0
2001,4,Wyoming,,4.26,45.10077,1058.05787,April,44.99837322515213,1.118675287356322,4.124358974358974,474607.0
2001,4,Georgia,,6.19,537.89397,8689.87928,April,64.04940900383141,1.9262064790254445,0.0,10810576.0
2001,4,California,,9.88,1862.13954,18855.59986,April,55.62468892257168,0.9792164201760704,0.0,57484352.0
2001,4,Colorado,,5.91,193.15849,3266.12375,April,50.570075,0.8927298850574713,9.550750750750751,7514399.0
2001,4,Connecticut,,9.61,215.06662,2238.10342,April,50.223723404255324,1.2096296296296296,0.0,4215584.0
2001,4,Hawaii,,13.91,107.58155,773.36126,April,74.89456896551724,3.5146354166666667,0.0,1439162.0
2001,4,Idaho,,4.38,68.70763,1566.89333,April,46.423775188127095,0.9503333333333333,0.0,1798693.0
2001,4,Illinois,,6.61,635.57088,9619.05588,April,56.621735800158376,2.519434343434343,0.0,17835455.0
2001,4,Arizona,,6.87,287.67634,4184.61427,April,64.50979239971852,0.6924444444444444,0.0,9591733.0
2001,4,Arkansas,,6.04,179.5986,2973.53436,April,67.37474,1.502222222222222,0.0,2711092.0
2001,4,New Hampshire,,11.75,93.09297,792.41891,April,43.7575,0.7740476190476189,52.804761904761904,800165.0
2001,4,New Jersey,,9.18,494.70188,5387.16979,April,52.67693624161073,1.3417787114845938,0.0,5963932.0
2001,4,New Mexico,,7.06,96.09928,1361.10782,April,57.331229357798165,0.3426576576576576,0.0,2057309.0
2001,4,New York,,10.7,1178.4547,11015.86386,April,49.923888931224994,1.3289513499064425,3.0966131907308383,36852425.0
2001,4,North Carolina,,6.38,584.36671,9156.13281,April,61.02261883669756,1.1982597054886213,0.0,9224643.0
2001,4,North Dakota,,5.34,40.34696,756.09231,April,44.457595658073274,1.9437301587301588,3.503174603174603,752480.0
2001,4,Kansas,,6.02,155.55178,2584.93667,April,59.885192678736615,1.8500259989053087,0.0,2606601.0
2001,4,Kentucky,,4.01,257.73438,6429.94829,April,61.287894736842105,1.021592017738359,0.0,3113646.0
2001,4,Louisiana,,7.75,423.87761,5468.60055,April,70.26296931126274,0.9314699982557124,0.0,4701219.0
2001,4,Nevada,,7.61,162.72269,2137.30092,April,48.636904556650244,0.5166666666666666,0.0,4768938.0
2001,4,Alabama,,5.72,347.18634,6064.53539,April,65.38343615005685,3.984068473784498,0.0,4447224.0
2001,4,Alaska,,10.59,46.82643,442.19678,April,34.88459779094828,1.5941732283464567,152.31221532091095,756963.0
2001,4,Ohio,,6.47,770.53548,11905.45683,April,54.5370776166687,2.44119305856833,0.0221354166666666,13542241.0
2001,4,Oklahoma,,5.97,209.09346,3500.60726,April,64.390736,0.9243493493493492,0.0,3802818.0
2001,4,Oregon,,5.27,200.70284,3809.47979,April,47.375785969084426,2.067511415525114,0.0,5183219.0
2001,4,Pennsylvania,,7.87,823.5097,10469.35599,April,52.18652560083595,2.006747967479675,0.0,14801106.0
2001,4,Rhode Island,,12.69,66.53551,524.21758,April,49.274,1.7266666666666668,0.0,1740011.0
2001,4,Delaware,,6.31,55.3045,876.89992,April,53.86082352941176,1.387843137254902,0.0,521790.0
2001,4,South Carolina,,5.59,319.42545,5716.36519,April,63.42762694300518,0.9170984020185028,0.0,4757738.0
2001,4,South Dakota,,6.23,40.56778,651.01042,April,46.81630769230769,4.057210884353742,4.29054054054054,726713.0
2001,4,Tennessee,,5.51,408.92528,7420.05872,April,62.303123989218335,2.165904577691812,0.0,6315749.0
2001,4,Texas,,7.04,1592.69612,22635.01066,April,70.68096373748567,0.740266497114885,0.0,34327175.0
2001,4,Utah,,5.39,89.16701,1655.35048,April,49.05538230884558,1.5463408119658115,0.6549595572584079,5284284.0
2001,4,Vermont,,10.42,44.61706,428.20555,April,42.86444827586207,0.8442592592592592,118.61221796509152,258375.0
2001,4,Virginia,,6.05,433.06268,7153.24248,April,56.89294110186287,1.6029973118279568,0.0,8331160.0
2001,4,Indiana,,5.14,385.88096,7506.75366,April,57.61023188405797,1.9855226824457597,0.7313609467455621,6306577.0
2001,4,Iowa,,6.02,180.50446,2996.92879,April,53.971785714285716,2.9066957671957674,0.0747126436781609,3305247.0
2001,4,Massachusetts,,11.52,453.05578,3931.21075,April,47.93864,1.2291005291005292,0.0,7923201.0
2001,4,Michigan,,6.73,520.91281,7739.96261,April,48.442865265169615,2.7475362318840584,8.82168284789644,10383442.0
2001,4,Minnesota,,5.7,253.33039,4444.99106,April,45.36411654691462,5.745244161358811,19.335955056179778,7299381.0
2001,4,Mississippi,,6.15,198.58285,3227.76922,April,67.12712958257714,1.93848759830611,0.0,2031562.0
2001,4,Missouri,,5.43,293.03367,5401.29012,April,61.94946147994252,2.490227018010269,0.0,7578721.0
2001,4,Montana,,7.15,64.2468,898.78944,April,42.71876194432904,1.1135119047619049,22.83866666666667,816411.0
2001,4,Nebraska,,4.97,89.83558,1806.56837,April,53.50508964986533,2.792471264367816,0.7306126753137192,1910291.0
2001,4,Florida,,7.87,1152.31433,14641.45178,April,72.69901445471217,0.8759949494949495,0.0,30035743.0
2001,4,Maine,,9.41,93.58959,994.10415,April,41.89328116207551,0.9790909090909092,128.125,586684.0
2001,4,Maryland,,6.19,280.92942,4536.79034,April,56.39426455026455,1.4287247474747475,0.0,7130579.0
2001,5,Indiana,,5.27,401.72992,7620.148,May,64.40820944366527,3.288012979576255,0.0,6306577.0
2001,5,Iowa,,6.33,195.56666,3089.96384,May,61.42245679723502,5.170513030651833,0.0,3305247.0
2001,5,Kansas,,6.22,173.59135,2789.57491,May,66.17855377978233,3.1870484264839103,0.0,2606601.0
2001,5,Kentucky,,4.22,259.17294,6141.43608,May,67.0738455008489,4.363021243115657,0.0,3113646.0
2001,5,Louisiana,,7.29,440.52814,6039.13749,May,74.81949922668684,3.55136712749616,0.0,4701219.0
2001,5,Maine,,9.21,94.07954,1021.4839,May,55.42189209957576,1.1791488081810662,0.0,586684.0
2001,5,Maryland,,6.71,316.54225,4716.55161,May,64.04769509561656,3.60072091886608,0.0,7130579.0
2001,5,Massachusetts,,11.45,469.15502,4097.92992,May,58.97514838709677,1.8292882744495649,0.0,7923201.0
2001,5,Michigan,,6.81,556.61449,8179.23322,May,59.02657668684269,4.07711079943899,0.0,10383442.0
2001,5,Minnesota,,5.96,282.77671,4744.50661,May,57.51967254519674,3.857365933840148,0.0,7299381.0
2001,5,Mississippi,,6.44,221.57858,3439.31498,May,71.6517290556759,2.78069949066214,0.0,2031562.0
2001,5,Missouri,,6.22,345.78979,5557.42671,May,67.02752388245429,3.874275566115706,0.0,7578721.0
2001,5,Montana,,7.34,61.49421,837.71784,May,55.56887679751263,0.4524270353302611,0.0,816411.0
2001,5,Nebraska,,5.21,96.67018,1854.17914,May,62.30824726560907,5.452930305703655,0.0,1910291.0
2001,5,Nevada,,7.75,191.03046,2463.42226,May,64.43653667803972,0.043213399503722,0.0,4768938.0
2001,5,Arizona,,7.86,403.40898,5131.87593,May,79.59592640348687,0.095752688172043,0.0,9591733.0
2001,5,Arkansas,,6.16,189.39388,3076.88704,May,71.18466451612903,4.425985663082437,0.0,2711092.0
2001,5,California,,9.82,1949.72255,19862.25747,May,67.9085474443129,0.0293345056877507,0.0,57484352.0
2001,5,Colorado,,6.2,213.74169,3445.89435,May,57.845990967741926,2.5895873192436043,1.523649235290189,7514399.0
2001,5,Connecticut,,9.57,226.2195,2363.02347,May,60.13417295813315,3.117921146953405,0.0,4215584.0
2001,5,Delaware,,6.74,54.81333,813.37981,May,62.660796963946865,4.203795066413663,0.0,521790.0
2001,5,Florida,,7.87,1184.20522,15042.69494,May,76.60316248406089,2.4333533873616187,0.0,30035743.0
2001,5,Georgia,,6.23,586.62881,9421.91702,May,70.60720430107526,2.395990229198424,0.0,10810576.0
2001,5,Hawaii,,13.88,113.6402,818.55501,May,75.99196885428253,1.170786551028921,0.0,1439162.0
2001,5,Idaho,,5.12,86.66099,1691.96127,May,58.352393454923615,0.3304301075268817,0.0,1798693.0
2001,5,Illinois,,6.88,737.15295,10710.9487,May,63.42775836756684,3.7374780058651034,0.0,17835455.0
2001,5,New Hampshire,,10.39,84.12018,809.93177,May,56.478944281524925,1.8129032258064517,0.0,800165.0
2001,5,New Jersey,,9.22,510.90295,5540.51311,May,62.91623728079671,2.441325562483057,0.0,5963932.0
2001,5,Texas,,7.34,1799.84359,24516.03339,May,76.28478802332327,2.675881550851182,0.0,34327175.0
2001,5,Utah,,5.42,102.60095,1891.86236,May,60.86137670208278,0.184104721832632,0.0,5284284.0
2001,5,Vermont,,10.56,45.58822,431.8434,May,57.393679606342275,1.8961170848267623,0.0,258375.0
2001,5,New Mexico,,7.35,109.3765,1487.88009,May,67.68658022238193,0.4444202266782912,0.0,2057309.0
2001,5,New York,,10.97,1208.33433,11019.82183,May,60.228939193743,2.242047491039427,0.0,36852425.0
2001,5,North Carolina,,6.36,570.8672,8972.34998,May,67.77530232697865,2.181163363129939,0.0,9224643.0
2001,5,North Dakota,,5.58,40.87191,732.34724,May,57.087060182956186,1.883563748079877,0.0,752480.0
2001,5,Ohio,,6.9,840.81931,12190.94107,May,61.739429499601044,3.853992022951508,0.0,13542241.0
2001,5,Oklahoma,,6.39,238.72849,3735.21989,May,69.651104,5.529462119252607,0.0,3802818.0
2001,5,Oregon,,5.15,193.43241,3756.51953,May,57.87508660416336,0.8457136544410075,0.0,5183219.0
2001,5,Pennsylvania,,8.0,823.26466,10296.97273,May,60.741987683981854,2.3715447154471545,0.0,14801106.0
2001,5,Rhode Island,,11.72,70.24939,599.25678,May,60.32967741935484,3.2483870967741937,0.0,1740011.0
2001,5,South Carolina,,5.45,318.69335,5845.0282,May,70.38535904360602,2.288985051140834,0.0,4757738.0
2001,5,South Dakota,,6.49,41.03569,632.57974,May,58.799742555831266,1.7122638248847928,0.0,726713.0
2001,5,Virginia,,6.17,445.58375,7223.5769,May,64.02060601634668,3.2647242455775234,0.0,8331160.0
2001,5,Washington,,5.22,341.61002,6549.86084,May,55.978816871836656,1.025272952853598,0.0,10246427.0
